LFML,MRS,Marseille Provence Airport,43.436661,5.215,150588
LFMN,NCE,Nice Cote d'Azur Airport,43.665272,7.215,206944
LFMP,PGF,Perpignan Rivesaltes Airport,42.740829,2.869722,7328
LFMT,MPL,Montpellier Mediterranee Airport,43.583328,3.961389,30350
LFMU,BZR,Beziers Cap d'Agde Airport,43.323421,3.353397,4021
LFMV,AVN,Avignon Caumont Airport,43.906582,4.902028,6266
LFNB,MEN,Mende Brenoux Airport,44.504082,3.527633,32
LFOB,BVA,Paris Beauvais-Tille Airport,49.454441,2.112778,44163
LFOH,LEH,Le Havre Octeville Airport,49.533878,0.088056,515
LFOK,XCR,Paris Vatry Chalons Airport,48.759998,4.2,3265
LFOP,URO,Rouen Airport,49.390831,1.183889,1407
LFOT,TUF,Tours Val de Loire Airport,47.431938,0.723056,2827
LFOU,CET,Cholet Le Pontreau Airport,47.081902,-0.87721,774
LFOZ,ORE,Orleans Saint-Denis-de-l'Hotel Airport,47.897499,2.164167,1959
LFPB,LBG,Paris Le Bourget Airport,48.958801,2.4336,58518
LFPG,CDG,Paris Charles de Gaulle Airport,49.012516,2.555752,811799
LFPN,TNF,Toussus-Le-Noble Airport,48.749748,2.111178,3991
LFPO,ORY,Paris Orly Airport,48.723331,2.379444,408284
LFPT,POX,Pontoise Cormeilles Airport,49.096619,2.040722,1927
LFQG,NVS,Neveras Fourchambault Airport,47.003731,3.110742,442
LFQQ,LIL,Lille Airport,50.563332,3.086944,35282
LFQT,HZB,Merville Calonne Airport,50.618401,2.64224,1853
LFRB,BES,Brest Bretagne Airport,48.44722,-4.42166,22724
LFRC,CER,Cherbourg Maupertus Airport,49.650829,-1.47527,485
LFRD,DNR,Dinard Pleurtuit Saint-Malo Airport,48.587769,-2.08,4183
LFRG,DOL,Deauville Saint Gatien Airport,49.363331,0.16,3352
LFRH,LRT,Lorient South Brittany Airport,47.760529,-3.43995,5406
LFRI,EDM,La Roche-sur-Yon Les Ajoncs Airport,46.702381,-1.38175,2966
LFRK,CFR,Caen Carpiquet Airport,49.173279,-0.44987,3852
LFRM,LME,Le Mans Arnage Airport,47.94849,0.201647,571
LFRN,RNS,Rennes Saint-Jacques Airport,48.071941,-1.73222,19112
LFRO,LAI,Lannion Airport,48.75489,-3.47448,6229
LFRQ,UIP,Quimper Cornouaille Airport,47.974998,-4.16777,4302
LFRS,NTE,Nantes Atlantique Airport,47.15694,-1.60777,90817
LFRT,SBK,Saint-Brieuc Armor Airport,48.537491,-2.85654,710
LFRU,MXN,Morlaix Ploujean Airport,48.600739,-3.81666,1333
LFRV,VNE,Vannes Meucon Airport,47.719238,-2.72337,3321
LFRZ,SNR,Saint Nazaire Montoir Airport,47.310551,-2.15666,4733
LFSB,BSL,Basel Mulhouse-Freiburg EuroAirport,47.5989,7.5283,114952
LFSD,DIJ,Dijon Longvic Airport,47.265831,5.095,813
LFSG,EPL,Epinal Mirecourt Airport,48.325001,6.066742,381
LFSL,BVE,Brive Souillac Airport,45.040031,1.487762,4689
LFSN,ENC,Nancy Essey Airport,48.692081,6.22605,613
LFST,SXB,Strasbourg Airport,48.54361,7.637222,28729
LFTH,TLN,Toulon-Hyeres Airport,43.09734,6.146031,11523
LFTW,FNI,Nimes Ales Camargue Cevennes Airport,43.7575,4.416389,5653
LFTZ,LTT,Saint-Tropez La Mole Airport,43.205399,6.482,2144
LFVP,FSP,Saint-Pierre Airport,46.76305,-56.174099,1632
LGAL,AXD,Alexandroupolis International Airport,40.855862,25.956261,1877
LGAV,ATH,Athens Eleftherios Venizelos,37.936352,23.94446,287637
LGBL,VOL,Volos Nea Anchialos National Airport,39.219608,22.794331,549
LGHI,JKH,Chios Island National Airport,38.34317,26.14057,3138
LGIK,JIK,Ikaria Island National Airport,37.666668,26.333332,1119
LGIO,IOA,Ioannina National Airport,39.696381,20.8225,1392
LGIR,HER,Heraklion International Airport,35.33971,25.18029,90635
LGKA,KSO,Kastoria National Airport,40.446289,21.282181,43
LGKC,KIT,Kithira Island National Airport,36.27425,23.01697,1001
LGKF,EFL,Kefalonia Cephalonia International Airport,38.12006,20.500481,8676
LGKJ,KZS,Kastellorizo Airport,36.127769,29.56665,138
LGKL,KLX,Kalamata International Airport,37.06831,22.02552,4489
LGKO,KGS,Kos Island International Airport,36.793331,27.09166,26510
LGKP,AOK,Karpathos Island National Airport,35.421398,27.146,2995
LGKR,CFU,Corfu International Airport,39.60194,19.911659,38030
LGKS,KSJ,Kasos Island Airport,35.421349,26.91004,32
LGKV,KVA,Kavala International Airport,40.9133,24.619221,4342
LGKY,JKL,Kalymnos Island National Airport,36.963329,26.940556,290
LGKZ,KZI,Kozani National Airport,40.28611,21.84083,126
LGLE,LRS,Leros Municipal Airport,37.184898,26.80028,422
LGLM,LXS,Lemnos International Airport,39.917068,25.2363,1429
LGMK,JMK,Mykonos Island National Airport,37.43512,25.348101,17613
LGML,MLO,Milos Island National Airport,36.69611,24.477501,1483
LGMT,MJT,Mytilene International Airport,39.05666,26.59833,5677
LGNX,JNX,Naxos Island National Airport,37.080551,25.36805,1606
LGPA,PAS,Paros National Airport,37.019958,25.113379,1882
LGPL,JTY,Astypalaia Island National Airport,36.566666,26.366667,177
LGPZ,PVK,Aktion National Airport,38.925461,20.76531,6997
LGRP,RHO,Rhodes International Airport,36.405411,28.086189,63775
LGRX,GPA,Patras Araxos Airport,38.151112,21.42555,2406
LGSA,CHQ,Chania International Airport,35.531738,24.14967,36288
LGSK,JSI,Skiathos Island National Airport,39.177101,23.50367,5933
LGSM,SMI,Samos International Airport,37.689991,26.911659,5677
LGSO,JSY,Syros Island National Airport,37.423611,24.950001,581
LGSR,JTR,Santorini Thira National Airport,36.399158,25.47933,25187
LGST,JSH,Sitia Public Airport,35.216099,26.10132,694
LGSY,SKU,Skyros Island National Airport,38.967548,24.487221,596
LGTS,SKG,Thessaloniki International Airport,40.519718,22.970949,86977
LGZA,ZTH,Zakynthos International Airport,37.750851,20.884251,20085
LHBP,BUD,Budapest Ferenc Liszt International Airport,47.436932,19.25559,180732
LHDC,DEB,Debrecen International Airport,47.488911,21.61533,4177
LHPP,PEV,Pecs Pogany Airport,45.990833,18.240833,556
LHPR,QGY,Gyor Per Airport,47.624443,17.81361,3146
LHSM,SOB,Sarmellek International Airport,46.686378,17.15905,1663
LHUD,QZD,Szeged Airport,46.250832,20.089167,497
LIBC,CRV,Crotone Airport,38.997219,17.08016,1497
LIBD,BRI,Bari Karol Wojtyla Airport,41.138851,16.76059,58674
LIBF,FOG,Foggia Gino Lisa Airport,41.432911,15.53502,213
LIBG,TAR,Taranto Grottaglie Airport,40.517509,17.40321,1214
LIBP,PSR,Pescara Abruzzo International Airport,42.431648,14.18106,9876
LIBR,BDS,Brindisi Airport,40.657631,17.947029,30812
LICA,SUF,Lamezia Terme Airport,38.905392,16.24226,30419
LICB,CIY,Comiso Airport,36.990002,14.6,6675
LICC,CTA,Catania Fontanarossa Airport,37.466782,15.0664,108583
LICD,LMP,Lampedusa Airport,35.49791,12.61808,2891
LICG,PNL,Pantelleria Airport,36.816509,11.96886,3554
LICJ,PMO,Palermo Falcone-Borsellino Airport,38.175949,13.09101,67850
LICR,REG,Reggio Calabria Airport,38.071201,15.65155,8073
LICT,TPS,Trapani Birgi Airport,37.9114,12.48796,14654
LIDR,RAN,Ravenna Airport,44.3643,12.2249,1198
LIEA,AHO,Alghero Fertilia Airport,40.63213,8.290772,17936
LIEE,CAG,Cagliari Elmas Airport,39.251461,9.054283,49315
LIEO,OLB,Olbia Costa Smeralda Airport,40.898659,9.517628,30698
LIER,FNU,Oristano Fenosu Airport,39.895416,8.642592,172
LIMC,MXP,Milan Malpensa Airport,45.6306,8.728111,311923
LIME,BGY,Milan Bergamo Il Caravaggio International Airport,45.673882,9.704166,143982
LIMF,TRN,Turin Caselle Airport,45.20076,7.649631,74840
LIMG,ALL,Albenga Clemente Panero International Airport,44.050598,8.127428,662
LIMJ,GOA,Genoa Cristoforo Colombo Airport,44.41333,8.8375,23536
LIML,LIN,Milan Linate Airport,45.445099,9.276739,189719
LIMP,PMF,Parma Airport,44.824478,10.29636,4867
LIMW,AOT,Aosta Airport,45.738499,7.36872,200
LIMZ,CUF,Turin Cuneo Levaldigi Airport,44.547009,7.623217,4790
LIPB,BZO,Bolzano Airport,46.46019,11.32638,2924
LIPE,BLQ,Bologna Guglielmo Marconi Airport,44.535439,11.28866,120714
LIPH,TSF,Treviso Airport,45.648399,12.19442,32421
LIPK,FRL,Forli Airport,44.194752,12.07009,338
LIPO,VBS,Brescia Airport,45.428879,10.33055,9882
LIPQ,TRS,Trieste Friuli Venezia Giulia Airport,45.827499,13.47222,16794
LIPR,RMI,Rimini Federico Fellini Airport,44.02029,12.61174,5886
LIPX,VRN,Verona Airport,45.395699,10.88853,50938
LIPY,AOI,Ancona Airport,43.616341,13.36231,12263
LIPZ,VCE,Venice Marco Polo Airport,45.505268,12.35194,151747
LIQL,LCV,Lucca Tassignano Airport,43.828201,10.5781,488
LIRA,CIA,Rome Ciampino Airport,41.799358,12.59493,92605
LIRF,FCO,Rome Leonardo da Vinci Fiumicino Airport,41.80447,12.25079,534402
LIRI,QSR,Salerno Costa d'Amalfi Airport,40.620148,14.92084,683
LIRJ,EBA,Elba Marina di Campo Airport,42.760269,10.23944,1377
LIRN,NAP,Naples Airport,40.886028,14.29078,106281
LIRP,PSA,Pisa Galileo Galilei Airport,43.68391,10.39275,68758
LIRQ,FLR,Florence Peretola Airport,43.809952,11.2051,53325
LIRS,GRS,Grosseto Airport,42.759739,11.07189,1408
LIRZ,PEG,Perugia Umbria International Airport,43.095901,12.51322,4997
LJLJ,LJU,Ljubljana Joze Pucnik Airport,46.223679,14.45761,46151
LJMB,MBX,Maribor Airport,46.479858,15.68613,5291
LKKU,UHE,Kunovice Airport,49.0294,17.439699,5409
LKKV,KLV,Karlovy Vary Airport,50.202969,12.91498,5703
LKMT,OSR,Ostrava Leos Janacek Airport,49.696289,18.11105,14112
LKPD,PED,Pardubice Airport,50.013409,15.73864,11091
LKPO,PRV,Prerov Airport,49.425831,17.40472,2722
LKPR,PRG,Prague Vaclav Havel Airport,50.10083,14.26,253465
LKTB,BRQ,Brno Turany Airport,49.15126,16.694429,22029
LKVO,VOD,Vodochody Airport,50.216389,14.395,11973
LLBG,TLV,Tel Aviv Ben Gurion International Airport,32.011379,34.886662,230842
LLET,ETH,Eilat Airport,29.561279,34.960079,12124
LLHA,HFA,Haifa Airport,32.809441,35.043049,4408
LLOV,VDA,Ovda Airport,29.94025,34.935848,2649
LLSD,SDV,Tel Aviv Sde Dov Airport,32.114658,34.78223,13698
LMML,MLA,Luqa Malta International Airport,35.857491,14.4775,84004
LNMC,MCM,Monte Carlo Monaco Heliport,43.725552,7.420278,3106
LOAN,QEW,Wiener Neustadt East Airport,47.843334,16.26,3115
LOIH,HOH,Hohenems Dornbirn Airport,47.384998,9.7,653
LOWG,GRZ,Graz Airport,46.991058,15.43962,32291
LOWI,INN,Innsbruck Kranebitten Airport,47.260208,11.34396,21995
LOWK,KLU,Klagenfurt Airport,46.642509,14.33773,5683
LOWL,LNZ,Linz Airport,48.233212,14.18751,17094
LOWS,SZG,Salzburg Airport,47.793301,13.00433,42845
LOWW,VIE,Vienna International Airport,48.110271,16.569719,420240
LPAZ,SMA,Santa Maria Airport,36.97139,-25.170601,1756
LPBG,BGC,Braganca Airport,41.8578,-6.70712,30
LPBJ,BYJ,Beja International Airport,38.078888,-7.9325,1151
LPBR,BGZ,Braga Airport,41.587101,-8.44514,46
LPCH,CHV,Chaves Airport,41.722324,-7.46315,4
LPCO,CBP,Coimbra Airport,40.1572,-8.47,756
LPCR,CVU,Corvo Airport,39.671379,-31.1166,456
LPCS,CAT,Cascais Municipal Aerodrome,38.725555,-9.355278,5451
LPFL,FLW,Flores Airport,39.455269,-31.1313,1403
LPFR,FAO,Faro Airport,37.01442,-7.96591,96506
LPGR,GRW,Graciosa Airport,39.092159,-28.0298,82
LPHR,HOR,Horta Airport,38.51989,-28.715799,3126
LPLA,TER,Lajes Field,38.761841,-27.0907,7156
LPMA,FNC,Funchal Cristiano Ronaldo Airport,32.69788,-16.774401,37747
LPPD,PDL,Ponta Delgada Joao Paulo II Airport,37.74118,-25.6978,16782
LPPI,PIX,Pico Airport,38.554329,-28.441299,1314
LPPM,PRM,Portimao Airport,37.1493,-8.58396,4522
LPPR,OPO,Porto Francisco de Sa Carneiro Airport,41.248051,-8.68138,143230
LPPS,PXO,Porto Santo Airport,33.07338,-16.349899,2778
LPPT,LIS,Lisbon Humberto Delgado Airport,38.781311,-9.13591,334537
LPSJ,SJZ,Sao Jorge Airport,38.665501,-28.1758,358
LPVR,VRL,Vila Real Airport,41.27433,-7.72047,199
LPVZ,VSE,Viseu Airport,40.725498,-7.88899,1440
LQBK,BNX,Banja Luka International Airport,44.941441,17.297501,1120
LQMO,OMO,Mostar International Airport,43.282902,17.845869,1008
LQSA,SJJ,Sarajevo International Airport,43.824581,18.331461,13823
LQTZ,TZL,Tuzla International Airport,44.458649,18.724779,5284
LRAR,ARW,Arad International Airport,46.176552,21.26202,1257
LRBC,BCM,Bacau International Airport,46.521938,26.910271,5508
LRBM,BAY,Baia Mare Airport,47.658379,23.47002,43
LRBS,BBU,Bucharest Aurel Vlaicu Airport,44.503189,26.10211,7403
LRCK,CND,Constanta International Airport,44.362221,28.488331,2612
LRCL,CLJ,Cluj-Napoca International Airport,46.785091,23.68611,30412
LRCV,CRA,Craiova International Airport,44.31813,23.888611,3853
LRIA,IAS,Iasi International Airport,47.17849,27.62063,16240
LROD,OMR,Oradea International Airport,47.025269,21.9025,2747
LROP,OTP,Bucharest Henri Coanda International Airport,44.572159,26.102171,183317
LROV,BRV,Brasov Airport,45.701668,25.52,328
LRSB,SBZ,Sibiu International Airport,45.785789,24.091181,6217
LRSM,SUJ,Satu Mare International Airport,47.70327,22.8857,911
LRSV,SCV,Suceava International Airport,47.6875,26.35405,2124
LRTM,TGM,Targu Mures International Airport,46.467709,24.412519,1726
LRTR,TSR,Timisoara Traian Vuia International Airport,45.80986,21.33786,21407
LSGG,GVA,Geneva International Airport,46.23806,6.10895,318233
LSGS,SIR,Sion Airport,46.219589,7.326764,6389
LSZA,LUG,Lugano Airport,46.004269,8.910578,15663
LSZB,BRN,Bern Airport,46.914101,7.497153,44721
LSZC,BXO,Buochs Airport,46.974445,8.396944,17324
LSZH,ZRH,Zurich Airport,47.464722,8.549167,443379
LSZR,ACH,St. Gallen Altenrhein Airport,47.485031,9.560775,11272
LSZS,SMV,St. Moritz Samedan Airport,46.534069,9.884106,1972
LTAC,ESB,Ankara Esenboga International Airport,40.128078,32.995079,175044
LTAF,ADA,Adana Sakirpasa Airport,36.982159,35.28038,63940
LTAI,AYT,Antalya Airport,36.898731,30.800461,282870
LTAJ,GZT,Oguzeli Airport,36.947182,37.47868,22218
LTAL,KFS,Kastamonu Airport,41.314167,33.795555,1040
LTAN,KYA,Konya Airport,37.979,32.561859,10605
LTAP,MZH,Merzifon Airport,40.829369,35.521992,237
LTAR,VAS,Sivas Nuri Demirag Airport,39.81382,36.903488,2039
LTAS,ONQ,Zonguldak Airport,41.516666,32.099998,163
LTAT,MLX,Malatya Erhac Airport,38.435341,38.091,781
LTAU,ASR,Kayseri Erkilet International Airport,38.770378,35.495419,16243
LTAW,TJK,Tokat Airport,40.30743,36.367409,27
LTAY,DNZ,Denizli Cardak Airport,37.785561,29.70129,352
LTAZ,NAV,Nevsehir Kapadokya Airport,38.76889,34.52639,113
LTBA,IST,Istanbul Ataturk International Airport,40.976921,28.8146,743669
LTBH,CKZ,Canakkale Airport,40.137718,26.426769,2654
LTBJ,ADB,Izmir Adnan Menderes International Airport,38.292389,27.15695,144948
LTBQ,KCO,Izmit Topel Airport,40.735027,30.083336,1463
LTBR,YEI,Bursa Yenisehir Airport,40.255001,29.5625,3526
LTBS,DLM,Dalaman Airport,36.713051,28.7925,47860
LTBU,TEQ,Tekirdag Corlu Airport,41.138332,27.919167,1844
LTBY,AOE,Eskisehir Airport,39.811401,30.527,1268
LTBZ,KZR,Kutahya Zafer Airport,39.111389,30.129999,1125
LTCA,EZS,Elazig Airport,38.606918,39.291409,9130
LTCB,OGU,Ordu Giresun Airport,40.966667,38.066666,7052
LTCC,DIY,Diyarbakır Airport,37.89389,40.201012,8880
LTCD,ERC,Erzincan Airport,39.710201,39.527,82
LTCE,ERZ,Erzurum Airport,39.956501,41.170158,526
LTCF,KSY,Kars Harakani Airport,40.562222,43.115002,2526
LTCG,TZX,Trabzon Airport,40.995098,39.789719,42809
LTCI,VAN,Van Airport,38.468208,43.332298,264
LTCJ,BAL,Batman Airport,37.928959,41.116581,323
LTCK,MSR,Mus Airport,38.747761,41.661228,124
LTCL,SXZ,Siirt Airport,37.978901,41.840401,2
LTCM,NOP,Sinop Airport,42.019001,35.079189,1719
LTCN,KCM,Kahramanmaras Airport,37.534401,36.9505,2476
LTCO,AJI,Agri Airport,39.65456,43.027149,845
LTCP,ADF,Adiyaman Airport,37.731361,38.468929,1364
LTCR,MQM,Mardin Airport,37.223331,40.63166,3305
LTCS,GNY,Sanliurfa GAP Airport,37.450001,38.900002,4510
LTCT,IGD,Igdir Airport,39.983055,43.86639,2052
LTCU,BGG,Bingol Airport,38.861111,40.592499,669
LTCV,NKT,Sirnak Airport,37.363888,42.060001,303
LTCW,YKO,Yuksekova Hakkari Airport,37.545242,44.255165,302
LTDA,HTY,Antakya Hatay Airport,36.362778,36.282223,10949
LTFC,ISE,Isparta Suleyman Demirel Airport,37.866112,30.382221,602
LTFD,EDO,Edremit Balikesir Koca Seyit Airport,39.549999,27.01,5139
LTFE,BJV,Bodrum Milas Airport,37.25061,27.66431,45766
LTFG,GZP,Gazipasa Airport,36.299,32.299999,11434
LTFH,SZF,Samsun Carsamba Airport,41.254478,36.567101,18220
LTFJ,SAW,Istanbul Sabiha Gokcen International Airport,40.898548,29.30921,381768
LTFM,ISL,Istanbul New Airport,41.267052,28.729757,1
LUKK,KIV,Chisinau International Airport,46.927738,28.930969,42110
LWOH,OHD,Ohrid Airport,41.179951,20.742319,1684
LWSK,SKP,Skopje International Airport,41.96162,21.62138,24605
LXGB,GIB,Gibraltar Airport,36.151211,-5.34966,7328
LYBE,BEG,Belgrade Nikola Tesla Airport,44.818439,20.30913,96507
LYNI,INI,Nis Constantine the Great Airport,43.33728,21.85372,2898
LYPG,TGD,Podgorica Airport,42.35939,19.25189,12521
LYTV,TIV,Tivat Airport,42.404659,18.72328,15633
LZIB,BTS,Bratislava M. R. Stefanik Airport,48.170158,17.21266,38277
LZKZ,KSC,Kosice International Airport,48.663052,21.24111,9596
LZPP,PZY,Piestany Airport,48.62524,17.82844,2538
LZSL,SLD,Sliac Airport,48.637829,19.1341,1847
LZTT,TAT,Poprad Tatry Airport,49.073589,20.24114,2252
LZZI,ILZ,Zilina Airport,49.231522,18.613501,1102
MBJT,GDT,Grand Turk International Airport,21.44453,-71.142303,176
MBPV,PLS,Providenciales International Airport,21.773621,-72.2658,19994
MBSC,XSC,South Caicos Airport,21.51573,-71.528503,69
MDBH,BRX,Barahona Maria Montez International Airport,18.251459,-71.120399,32
MDCY,AZS,Samana El Catey International Airport,19.267,-69.741997,1583
MDJB,JBQ,Santo Domingo La Isabela International Airport,18.575556,-69.981392,3842
MDLR,LRM,La Romana International Airport,18.45071,-68.911797,6839
MDPC,PUJ,Punta Cana International Airport,18.56736,-68.363403,61997
MDPP,POP,Puerto Plata Gregorio Luperon International Airport,19.7579,-70.57,6939
MDSD,SDQ,Santo Domingo Las Americas International Airport,18.429661,-69.6689,33469
MDST,STI,Santiago de los Caballeros Cibao International Airport,19.40609,-70.604599,11515
MGFL,FRS,Flores Santa Elena Airport,16.913811,-89.866302,1447
MGGT,GUA,Guatemala City La Aurora International Airport,14.58327,-90.527397,35914
MHLC,LCE,La Ceiba Goloson International Airport,15.74248,-86.852997,309
MHLM,SAP,San Pedro Sula La Mesa International Airport,15.45263,-87.9235,7335
MHRO,RTB,Roatan International Airport,16.316811,-86.522903,1396
MHTG,TGU,Tegucigalpa Toncontin International Airport,14.06088,-87.217102,11876
MKJP,KIN,Kingston Norman Manley International Airport,17.935659,-76.787498,15940
MKJS,MBJ,Montego Bay Sangster International Airport,18.50371,-77.9133,17835
MMAA,ACA,Acapulco International Airport,16.757059,-99.753899,6429
MMAN,NTR,Monterrey Del Norte International Airport,25.86557,-100.237,5635
MMAS,AGU,Aguascalientes International Airport,21.705549,-102.317001,6346
MMBT,HUX,Huatulco International Airport,15.77531,-96.262497,5930
MMCE,CME,Ciudad del Carmen International Airport,18.65373,-91.799004,175
MMCL,CUL,Culiacan International Airport,24.76454,-107.473999,19882
MMCM,CTM,Chetumal International Airport,18.50466,-88.326797,2907
MMCN,CEN,Ciudad Obregon International Airport,27.39263,-109.833,2883
MMCP,CPE,Campeche International Airport,19.81679,-90.500298,584
MMCS,CJS,Ciudad Juarez International Airport,31.636129,-106.428001,21001
MMCU,CUU,Chihuahua International Airport,28.702869,-105.963997,10944
MMCV,CVM,Ciudad Victoria International Airport,23.703329,-98.956398,2223
MMCZ,CZM,Cozumel International Airport,20.5224,-86.925598,6458
MMDO,DGO,Durango International Airport,24.124189,-104.528,2037
MMEP,TPQ,Tepic Amado Nervo International Airport,21.419451,-104.842003,1974
MMES,ESE,Ensenada Airport,31.79528,-116.601997,796
MMGL,GDL,Guadalajara International Airport,20.521799,-103.310997,148172
MMGM,GYM,Guaymas International Airport,27.968981,-110.925003,597
MMHO,HMO,Hermosillo International Airport,29.09585,-111.046997,16304
MMIA,CLQ,Colima Airport,19.27701,-103.577003,2362
MMIO,SLW,Saltillo Plan de Guadalupe Airport,25.54949,-100.928001,2426
MMIT,IZT,Ixtepec Airport,16.449301,-95.093697,46
MMJA,JAL,El Lencero Jalapa Airport,19.472221,-96.781944,139
MMLC,LZC,Lazaro Cardenas Airport,18.00173,-102.220001,45
MMLM,LMM,Los Mochis International Airport,25.68519,-109.080002,3055
MMLO,BJX,Silao Del Bajio International Airport,20.99346,-101.480003,23218
MMLP,LAP,La Paz International Airport,24.072689,-110.362,6808
MMLT,LTO,Loreto International Airport,25.989189,-111.348,708
MMMA,MAM,Matamoros International Airport,25.76989,-97.525299,389
MMMD,MID,Merida Rejon Airport,20.936979,-89.6576,20923
MMML,MXL,Mexicali International Airport,32.63063,-115.240997,10362
MMMM,MLM,Morelia International Airport,19.849939,-101.025002,8215
MMMT,MTT,Minatitlan Coatzacoalcos International Airport,18.103411,-94.580597,650
MMMV,LOV,Monclova International Airport,26.95573,-101.470001,1254
MMMX,MEX,Mexico City International Airport,19.4363,-99.071999,545993
MMMY,MTY,Monterrey International Airport,25.778481,-100.106003,112110
MMMZ,MZT,Mazatlan International Airport,23.16135,-106.265999,7600
MMNL,NLD,Nuevo Laredo Quetzalcoatl International Airport,27.443911,-99.570396,755
MMOX,OAX,Oaxaca Xoxocotlan International Airport,16.999901,-96.726601,6646
MMPA,PAZ,Poza Rica El Tajin National Airport,20.602671,-97.4608,222
MMPB,PBC,Puebla Hermanos Serdan International Airport,19.15814,-98.371399,12132
MMPG,PDS,Piedras Negras International Airport,28.62739,-100.535004,1192
MMPN,UPN,Uruapan International Airport,19.39669,-102.039001,1300
MMPR,PVR,Puerto Vallarta International Airport,20.68008,-105.253998,25964
MMPS,PXM,Puerto Escondido International Airport,15.87686,-97.089104,1598
MMQT,QRO,Queretaro International Airport,20.617279,-100.184998,14739
MMRX,REX,Reynosa General Lucio Blanco International Airport,26.0089,-98.2285,5252
MMSD,SJD,San Jose del Cabo Los Cabos International Airport,23.15185,-109.721001,31884
MMSL,CSL,Cabo San Lucas International Airport,22.947701,-109.936996,4757
MMSP,SLP,San Luis Potosi Ponciano Arriaga International Airport,22.254299,-100.93,4856
MMTC,TRC,Torreon Francisco Sarabia International Airport,25.56827,-103.410004,5003
MMTG,TGZ,Tuxtla Gutierrez International Airport,16.561819,-93.026001,6954
MMTJ,TIJ,Tijuana International Airport,32.541061,-116.970001,89944
MMTM,TAM,Tampico International Airport,22.29645,-97.865898,7151
MMTO,TLC,Toluca International Airport,19.33707,-99.566002,38780
MMTP,TAP,Tapachula International Airport,14.79433,-92.370003,640
MMUN,CUN,Cancun International Airport,21.03652,-86.876999,205650
MMVA,VSA,Villahermosa International Airport,17.997,-92.817299,10475
MMVR,VER,Veracruz International Airport,19.145929,-96.187202,11473
MMZC,ZCL,Zacatecas International Airport,22.89711,-102.685997,2148
MMZH,ZIH,Zihuatanejo Ixtapa International Airport,17.601561,-101.459999,818
MMZO,ZLO,Manzanillo Playa de Oro International Airport,19.14477,-104.557999,1370
MNBL,BEF,Bluefields Airport,11.99096,-83.774002,80
MNMG,MGA,Managua Augusto C. Sandino International Airport,12.14149,-86.168098,12423
MPBO,BOC,Bocas Del Toro International Airport,9.340853,-82.250801,72
MPCE,CTD,Chitre Alonso Valderrama Airport,7.98784,-80.409698,326
MPCH,CHX,Changuinola International Airport,9.458636,-82.5168,13
MPDA,DAV,David Enrique Malek International Airport,8.391003,-82.434898,2892
MPEJ,ONX,Colon Enrique Adolfo Jimenez Airport,9.356639,-79.867401,216
MPMG,PAC,Panama City International Airport,8.973339,-79.555496,4913
MPPA,BLB,Balboa Panama Pacifico International Airport,8.914011,-79.598091,2362
MPSM,RIH,Rio Hato Scarlett Martinez International Airport,8.371162,-80.127876,854
MPTO,PTY,Panama City Tocumen International Airport,9.071364,-79.3834,142538
MRBT,TTQ,Tortuguero Airport,10.568889,-83.514999,19
MRGF,GLF,Golfito Airport,8.653775,-83.180496,20
MRLB,LIR,Liberia International Airport,10.59301,-85.545502,5267
MRLM,LIO,Limon International Airport,9.958056,-83.021896,11
MROC,SJO,San Jose Juan Santamaria International Airport,9.993903,-84.208801,54976
MRPJ,PJM,Puerto Jimenez Airport,8.533333,-83.300003,43
MRPV,SYQ,San Jose Tobias Bolanos International Airport,9.95,-84.133331,1617
MRQP,XQP,Quepos La Managua Airport,9.443164,-84.1297,239
MRTM,TNO,Tamarindo Airport,10.316667,-85.816666,11
MRTR,TMU,Tambor Airport,9.733333,-85.01667,219
MSLP,SAL,San Salvador International Airport,13.44094,-89.055702,46206
MSSS,ILS,San Salvador Ilopango International Airport,13.699471,-89.119781,554
MTCA,CYA,Les Cayes Airport,18.271099,-73.7883,362
MTCH,CAP,Cap-Haitien International Airport,19.732981,-72.194702,450
MTPP,PAP,Port-au-Prince Toussaint Louverture International Airport,18.58005,-72.292503,15440
MUCC,CCC,Cayo Coco Jardines del Rey Airport,22.461111,-78.328613,553
MUCF,CFG,Cienfuegos Jaime Gonzalez Airport,22.15,-80.414101,35
MUCL,CYO,Cayo Largo del Sur Vilo Acuna Airport,21.616449,-81.545898,333
MUCM,CMW,Camaguey Ignacio Agramonte International Airport,21.42042,-77.847397,341
MUCU,SCU,Santiago de Cuba Antonio Maceo Airport,19.969761,-75.835403,959
MUGT,GAO,Guantanamo Mariana Grajales Airport,20.085409,-75.158302,41
MUHA,HAV,Havana Jose Marti International Airport,22.989149,-82.408997,4809
MUHG,HOG,Holguin Frank Pais Airport,20.78558,-76.315102,762
MUMZ,MZO,Manzanillo Sierra Maestra Airport,20.28817,-77.089302,105
MUSC,SNU,Santa Clara Abel Santamaria Airport,22.492189,-79.943604,692
MUVR,VRA,Varadero Juan Gualberto Gomez Airport,23.034439,-81.435204,4953
MWCB,CYB,Cayman Brac Charles Kirkconnell International Airport,19.686979,-79.882698,538
MWCL,LYB,Little Cayman Airport,19.660271,-80.090202,870
MWCR,GCM,George Town Owen Roberts International Airport,19.29277,-81.357697,18248
MYAF,ASD,Andros Town International Airport,24.69828,-77.795601,1975
